Entity,Code,Year,Solar per capita (kWh - equivalent)
Turkmenistan,TKM,2020,3.039755344390869
Turkmenistan,TKM,2021,2.9784929752349854
USSR,OWID_USS,1965,0
Ukraine,UKR,1990,0
Ukraine,UKR,1991,0
Ukraine,UKR,1992,0
Ukraine,UKR,1993,0
Ukraine,UKR,1994,0
Ukraine,UKR,1995,0
Ukraine,UKR,1996,0
Ukraine,UKR,1997,0
Ukraine,UKR,1998,0
Ukraine,UKR,1999,0
Ukraine,UKR,2000,0
Ukraine,UKR,2001,0
Ukraine,UKR,2002,0
Ukraine,UKR,2003,0
Ukraine,UKR,2004,0
Ukraine,UKR,2005,0
Ukraine,UKR,2006,0
Ukraine,UKR,2007,0
Ukraine,UKR,2008,0
Ukraine,UKR,2009,0
Ukraine,UKR,2010,0
Ukraine,UKR,2011,1.8201626539230347
Ukraine,UKR,2012,20.105846405029297
Ukraine,UKR,2013,34.30318832397461
Ukraine,UKR,2014,25.76287841796875
Ukraine,UKR,2015,28.565330505371094
Ukraine,UKR,2016,29.38450050354004
Ukraine,UKR,2017,43.17267608642578
Ukraine,UKR,2018,66.22367095947266
Ukraine,UKR,2019,175.72491455078125
Ukraine,UKR,2020,322.429931640625
Ukraine,UKR,2021,380.8381042480469
United Arab Emirates,ARE,1965,0
United Arab Emirates,ARE,1966,0
United Arab Emirates,ARE,1967,0
United Arab Emirates,ARE,1968,0
United Arab Emirates,ARE,1969,0
United Arab Emirates,ARE,1970,0
United Arab Emirates,ARE,1971,0
United Arab Emirates,ARE,1972,0
United Arab Emirates,ARE,1973,0
United Arab Emirates,ARE,1974,0
United Arab Emirates,ARE,1975,0
United Arab Emirates,ARE,1976,0
United Arab Emirates,ARE,1977,0
United Arab Emirates,ARE,1978,0
United Arab Emirates,ARE,1979,0
United Arab Emirates,ARE,1980,0
United Arab Emirates,ARE,1981,0
United Arab Emirates,ARE,1982,0
United Arab Emirates,ARE,1983,0
United Arab Emirates,ARE,1984,0
United Arab Emirates,ARE,1985,0
United Arab Emirates,ARE,1986,0
United Arab Emirates,ARE,1987,0
United Arab Emirates,ARE,1988,0
United Arab Emirates,ARE,1989,0
United Arab Emirates,ARE,1990,0
United Arab Emirates,ARE,1991,0
United Arab Emirates,ARE,1992,0
United Arab Emirates,ARE,1993,0
United Arab Emirates,ARE,1994,0
United Arab Emirates,ARE,1995,0
United Arab Emirates,ARE,1996,0
United Arab Emirates,ARE,1997,0
United Arab Emirates,ARE,1998,0
United Arab Emirates,ARE,1999,0
United Arab Emirates,ARE,2000,0
United Arab Emirates,ARE,2001,0
United Arab Emirates,ARE,2002,0
United Arab Emirates,ARE,2003,0
United Arab Emirates,ARE,2004,0
United Arab Emirates,ARE,2005,0
United Arab Emirates,ARE,2006,0
United Arab Emirates,ARE,2007,0
United Arab Emirates,ARE,2008,0
United Arab Emirates,ARE,2009,2.2419064044952393
United Arab Emirates,ARE,2010,5.980962753295898
United Arab Emirates,ARE,2011,6.381409645080566
United Arab Emirates,ARE,2012,7.271157264709473
United Arab Emirates,ARE,2013,25.311552047729492
United Arab Emirates,ARE,2014,90.6830062866211
United Arab Emirates,ARE,2015,89.8970947265625
United Arab Emirates,ARE,2016,89.90534210205078
United Arab Emirates,ARE,2017,207.3525848388672
United Arab Emirates,ARE,2018,359.5080871582031
United Arab Emirates,ARE,2019,1021.8628540039062
United Arab Emirates,ARE,2020,1212.296875
United Arab Emirates,ARE,2021,1347.3447265625
United Kingdom,GBR,1965,0
United Kingdom,GBR,1966,0
United Kingdom,GBR,1967,0
United Kingdom,GBR,1968,0
United Kingdom,GBR,1969,0
United Kingdom,GBR,1970,0
United Kingdom,GBR,1971,0
United Kingdom,GBR,1972,0
United Kingdom,GBR,1973,0
United Kingdom,GBR,1974,0
United Kingdom,GBR,1975,0
United Kingdom,GBR,1976,0
United Kingdom,GBR,1977,0
United Kingdom,GBR,1978,0
United Kingdom,GBR,1979,0
United Kingdom,GBR,1980,0
United Kingdom,GBR,1981,0
United Kingdom,GBR,1982,0
United Kingdom,GBR,1983,0
United Kingdom,GBR,1984,0.05325484275817871
United Kingdom,GBR,1985,0.053178709000349045
United Kingdom,GBR,1986,0.05307620391249657
United Kingdom,GBR,1987,0
United Kingdom,GBR,1988,0.05280504748225212
United Kingdom,GBR,1989,0
United Kingdom,GBR,1990,0
United Kingdom,GBR,1991,0
United Kingdom,GBR,1992,0
United Kingdom,GBR,1993,0
United Kingdom,GBR,1994,0
United Kingdom,GBR,1995,0
United Kingdom,GBR,1996,0
United Kingdom,GBR,1997,0
United Kingdom,GBR,1998,0
United Kingdom,GBR,1999,0.050147343426942825
United Kingdom,GBR,2000,0.04997079446911812
United Kingdom,GBR,2001,0.0996018722653389
United Kingdom,GBR,2002,0.14748941361904144
United Kingdom,GBR,2003,0.14597439765930176
United Kingdom,GBR,2004,0.19253793358802795
United Kingdom,GBR,2005,0.380120187997818
United Kingdom,GBR,2006,0.5146127939224243
United Kingdom,GBR,2007,0.6441553831100464
United Kingdom,GBR,2008,0.7687028050422668
United Kingdom,GBR,2009,0.889001190662384
United Kingdom,GBR,2010,1.7616225481033325
United Kingdom,GBR,2011,10.499268531799316
United Kingdom,GBR,2012,57.52677536010742
United Kingdom,GBR,2013,84.31002807617188
United Kingdom,GBR,2014,167.87435913085938
United Kingdom,GBR,2015,308.0132141113281
United Kingdom,GBR,2016,420.2605895996094
United Kingdom,GBR,2017,457.6753234863281
United Kingdom,GBR,2018,499.20001220703125
United Kingdom,GBR,2019,491.05120849609375
United Kingdom,GBR,2020,509.0398864746094
United Kingdom,GBR,2021,475.1116638183594
United States,USA,1965,0
United States,USA,1966,0
United States,USA,1967,0
United States,USA,1968,0
United States,USA,1969,0
United States,USA,1970,0
United States,USA,1971,0
United States,USA,1972,0
United States,USA,1973,0
United States,USA,1974,0
United States,USA,1975,0
United States,USA,1976,0
United States,USA,1977,0
United States,USA,1978,0
United States,USA,1979,0
United States,USA,1980,0
United States,USA,1981,0
United States,USA,1982,0
United States,USA,1983,0.03754226863384247
United States,USA,1984,0.06575535982847214
United States,USA,1985,0.13201788067817688
United States,USA,1986,0.17264427244663239
United States,USA,1987,0.12794408202171326
United States,USA,1988,0.10982098430395126
United States,USA,1989,2.9973249435424805
United States,USA,1990,4.348862648010254
United States,USA,1991,5.555873870849609
United States,USA,1992,4.704252243041992
United States,USA,1993,5.413775444030762
United States,USA,1994,5.659036159515381
United States,USA,1995,5.737160682678223
United States,USA,1996,5.965454578399658
United States,USA,1997,5.797189235687256
United States,USA,1998,5.637903213500977
United States,USA,1999,5.5025739669799805
United States,USA,2000,5.442587375640869
United States,USA,2001,5.9285807609558105
United States,USA,2002,6.112391948699951
United States,USA,2003,6.110691070556641
United States,USA,2004,6.881281852722168
United States,USA,2005,7.269354343414307
United States,USA,2006,7.8783278465271
United States,USA,2007,10.303787231445312
United States,USA,2008,15.12096118927002
United States,USA,2009,18.927248001098633
United States,USA,2010,27.063461303710938
United States,USA,2011,41.956573486328125
United States,USA,2012,78.90269470214844
United States,USA,2013,138.16307067871094
United States,USA,2014,248.37164306640625
United States,USA,2015,330.88507080078125
United States,USA,2016,459.3022155761719
United States,USA,2017,639.0145263671875
United States,USA,2018,762.8135375976562
United States,USA,2019,864.9229736328125
United States,USA,2020,1047.662109375
United States,USA,2021,1299.6849365234375
Upper-middle-income countries,,1965,0
Upper-middle-income countries,,1966,0
Upper-middle-income countries,,1967,0
Upper-middle-income countries,,1968,0
Upper-middle-income countries,,1969,0
Upper-middle-income countries,,1970,0
Upper-middle-income countries,,1971,0
Upper-middle-income countries,,1972,0
Upper-middle-income countries,,1973,0
Upper-middle-income countries,,1974,0
Upper-middle-income countries,,1975,0
Upper-middle-income countries,,1976,0
Upper-middle-income countries,,1977,0
Upper-middle-income countries,,1978,0
Upper-middle-income countries,,1979,0
Upper-middle-income countries,,1980,0
Upper-middle-income countries,,1981,0
Upper-middle-income countries,,1982,0
Upper-middle-income countries,,1983,0
Upper-middle-income countries,,1984,0
Upper-middle-income countries,,1985,0
Upper-middle-income countries,,1986,0
Upper-middle-income countries,,1987,0
Upper-middle-income countries,,1988,0
Upper-middle-income countries,,1989,0
Upper-middle-income countries,,1990,0.004432797897607088
Upper-middle-income countries,,1991,0.005839936435222626
Upper-middle-income countries,,1992,0.008641237393021584
Upper-middle-income countries,,1993,0.0114144841209054
Upper-middle-income countries,,1994,0.014109667390584946
Upper-middle-income countries,,1995,0.01676759123802185
Upper-middle-income countries,,1996,0.020768364891409874
Upper-middle-income countries,,1997,0.02332024835050106
Upper-middle-income countries,,1998,0.0285667534917593
Upper-middle-income countries,,1999,0.03237715736031532
Upper-middle-income countries,,2000,0.053686343133449554
Upper-middle-income countries,,2001,0.06917645037174225
Upper-middle-income countries,,2002,0.09495632350444794
Upper-middle-income countries,,2003,0.11832447350025177
Upper-middle-income countries,,2004,0.13712629675865173
Upper-middle-income countries,,2005,0.14912396669387817
Upper-middle-income countries,,2006,0.19701537489891052
Upper-middle-income countries,,2007,0.2208755761384964
Upper-middle-income countries,,2008,0.277570903301239
Upper-middle-income countries,,2009,0.4465057849884033
Upper-middle-income countries,,2010,0.976674497127533
Upper-middle-income countries,,2011,3.375964403152466
Upper-middle-income countries,,2012,5.8521904945373535
Upper-middle-income countries,,2013,13.650704383850098
Upper-middle-income countries,,2014,33.137351989746094
Upper-middle-income countries,,2015,53.48579788208008
Upper-middle-income countries,,2016,85.0602798461914
Upper-middle-income countries,,2017,145.49951171875
Upper-middle-income countries,,2018,218.04844665527344
Upper-middle-income countries,,2019,277.2860107421875
Upper-middle-income countries,,2020,325.0003967285156
Upper-middle-income countries,,2021,401.48724365234375
Uzbekistan,UZB,1990,0
Uzbekistan,UZB,1991,0
Uzbekistan,UZB,1992,0
Uzbekistan,UZB,1993,0
Uzbekistan,UZB,1994,0
Uzbekistan,UZB,1995,0
Uzbekistan,UZB,1996,0
Uzbekistan,UZB,1997,0
Uzbekistan,UZB,1998,0
Uzbekistan,UZB,1999,0
Uzbekistan,UZB,2000,0
Uzbekistan,UZB,2001,0
Uzbekistan,UZB,2002,0
Uzbekistan,UZB,2003,0
Uzbekistan,UZB,2004,0
Uzbekistan,UZB,2005,0
Uzbekistan,UZB,2006,0
Uzbekistan,UZB,2007,0
Uzbekistan,UZB,2008,0
Uzbekistan,UZB,2009,0
Uzbekistan,UZB,2010,0
Uzbekistan,UZB,2011,0
Uzbekistan,UZB,2012,0
Uzbekistan,UZB,2013,0
Uzbekistan,UZB,2014,0
Uzbekistan,UZB,2015,0
Uzbekistan,UZB,2016,0.3949100971221924
Uzbekistan,UZB,2017,0.5240963101387024
Uzbekistan,UZB,2018,0.555962085723877
Uzbekistan,UZB,2019,0.5457569360733032
Uzbekistan,UZB,2020,0.5369779467582703
Uzbekistan,UZB,2021,3.814314126968384
Venezuela,VEN,1965,0
Venezuela,VEN,1966,0
Venezuela,VEN,1967,0
Venezuela,VEN,1968,0
Venezuela,VEN,1969,0
Venezuela,VEN,1970,0
Venezuela,VEN,1971,0
Venezuela,VEN,1972,0
Venezuela,VEN,1973,0
Venezuela,VEN,1974,0
Venezuela,VEN,1975,0
Venezuela,VEN,1976,0
Venezuela,VEN,1977,0
Venezuela,VEN,1978,0
Venezuela,VEN,1979,0
Venezuela,VEN,1980,0
Venezuela,VEN,1981,0
Venezuela,VEN,1982,0
Venezuela,VEN,1983,0
Venezuela,VEN,1984,0
Venezuela,VEN,1985,0
Venezuela,VEN,1986,0
Venezuela,VEN,1987,0
Venezuela,VEN,1988,0
Venezuela,VEN,1989,0
Venezuela,VEN,1990,0
Venezuela,VEN,1991,0
Venezuela,VEN,1992,0
Venezuela,VEN,1993,0
Venezuela,VEN,1994,0
Venezuela,VEN,1995,0
Venezuela,VEN,1996,0
Venezuela,VEN,1997,0
Venezuela,VEN,1998,0
Venezuela,VEN,1999,0
Venezuela,VEN,2000,0
Venezuela,VEN,2001,0
Venezuela,VEN,2002,0
Venezuela,VEN,2003,0
Venezuela,VEN,2004,0
Venezuela,VEN,2005,0
Venezuela,VEN,2006,0
Venezuela,VEN,2007,0
Venezuela,VEN,2008,0
Venezuela,VEN,2009,0
Venezuela,VEN,2010,0.2402724027633667
Venezuela,VEN,2011,0.284625381231308
Venezuela,VEN,2012,0.4872327148914337
Venezuela,VEN,2013,0.4906177818775177
Venezuela,VEN,2014,0.4197690784931183
Venezuela,VEN,2015,0.3268861770629883
Venezuela,VEN,2016,0.3275500237941742
Venezuela,VEN,2017,0.3580574691295624
Venezuela,VEN,2018,0.3625222146511078
Venezuela,VEN,2019,0.2844424247741699
Venezuela,VEN,2020,0.2852414846420288
Venezuela,VEN,2021,0.28063300251960754
Vietnam,VNM,1965,0
Vietnam,VNM,1966,0
Vietnam,VNM,1967,0
Vietnam,VNM,1968,0
Vietnam,VNM,1969,0
Vietnam,VNM,1970,0
Vietnam,VNM,1971,0
Vietnam,VNM,1972,0
Vietnam,VNM,1973,0
Vietnam,VNM,1974,0
Vietnam,VNM,1975,0
Vietnam,VNM,1976,0
Vietnam,VNM,1977,0
Vietnam,VNM,1978,0
Vietnam,VNM,1979,0
Vietnam,VNM,1980,0
Vietnam,VNM,1981,0
Vietnam,VNM,1982,0
Vietnam,VNM,1983,0
Vietnam,VNM,1984,0
Vietnam,VNM,1985,0
Vietnam,VNM,1986,0
Vietnam,VNM,1987,0
Vietnam,VNM,1988,0
Vietnam,VNM,1989,0
Vietnam,VNM,1990,0
Vietnam,VNM,1991,0
Vietnam,VNM,1992,0
Vietnam,VNM,1993,0
Vietnam,VNM,1994,0
Vietnam,VNM,1995,0
Vietnam,VNM,1996,0
Vietnam,VNM,1997,0
Vietnam,VNM,1998,0
Vietnam,VNM,1999,0
Vietnam,VNM,2000,0
Vietnam,VNM,2001,0
Vietnam,VNM,2002,0
Vietnam,VNM,2003,0
Vietnam,VNM,2004,0
Vietnam,VNM,2005,0
Vietnam,VNM,2006,0
Vietnam,VNM,2007,0
Vietnam,VNM,2008,0
Vietnam,VNM,2009,0
Vietnam,VNM,2010,0.1859900802373886
Vietnam,VNM,2011,0.18316106498241425
Vietnam,VNM,2012,0.1800258308649063
Vietnam,VNM,2013,0.17691567540168762
Vietnam,VNM,2014,0.19686836004257202
Vietnam,VNM,2015,0.19392304122447968
Vietnam,VNM,2016,0.15128791332244873
Vietnam,VNM,2017,0.22492213547229767
Vietnam,VNM,2018,2.907294750213623
Vietnam,VNM,2019,143.5130615234375
Vietnam,VNM,2020,293.0133056640625
Vietnam,VNM,2021,686.9070434570312
World,OWID_WRL,1965,0
World,OWID_WRL,1966,0
World,OWID_WRL,1967,0
World,OWID_WRL,1968,0
World,OWID_WRL,1969,0
World,OWID_WRL,1970,0
World,OWID_WRL,1971,0
World,OWID_WRL,1972,0
World,OWID_WRL,1973,0
World,OWID_WRL,1974,0
World,OWID_WRL,1975,0
World,OWID_WRL,1976,0
World,OWID_WRL,1977,0
World,OWID_WRL,1978,0
World,OWID_WRL,1979,0
World,OWID_WRL,1980,0
World,OWID_WRL,1981,0
World,OWID_WRL,1982,0
World,OWID_WRL,1983,0.0018855168018490076
World,OWID_WRL,1984,0.0039018881507217884
World,OWID_WRL,1985,0.007131554186344147
World,OWID_WRL,1986,0.00905105285346508
World,OWID_WRL,1987,0.006205431185662746
World,OWID_WRL,1988,0.005859469994902611
World,OWID_WRL,1989,0.14804787933826447
World,OWID_WRL,1990,0.2155192345380783
World,OWID_WRL,1991,0.2759145200252533
World,OWID_WRL,1992,0.2509017586708069
World,OWID_WRL,1993,0.2949245870113373
World,OWID_WRL,1994,0.3117285668849945
World,OWID_WRL,1995,0.32884711027145386
World,OWID_WRL,1996,0.35495129227638245
World,OWID_WRL,1997,0.37535977363586426
World,OWID_WRL,1998,0.4010921120643616
World,OWID_WRL,1999,0.4413844048976898
World,OWID_WRL,2000,0.5096811652183533
World,OWID_WRL,2001,0.6719226241111755
World,OWID_WRL,2002,0.8332267999649048
World,OWID_WRL,2003,1.024855136871338
World,OWID_WRL,2004,1.3252280950546265
World,OWID_WRL,2005,1.8326302766799927
World,OWID_WRL,2006,2.475125789642334
World,OWID_WRL,2007,3.296344518661499
World,OWID_WRL,2008,5.25533390045166
World,OWID_WRL,2009,8.562920570373535
World,OWID_WRL,2010,13.529059410095215
World,OWID_WRL,2011,25.69324493408203
World,OWID_WRL,2012,39.0700569152832
World,OWID_WRL,2013,52.38560485839844
World,OWID_WRL,2014,72.91366577148438
World,OWID_WRL,2015,92.95352172851562
World,OWID_WRL,2016,117.4860610961914
World,OWID_WRL,2017,157.05987548828125
World,OWID_WRL,2018,199.78160095214844
World,OWID_WRL,2019,240.56552124023438
World,OWID_WRL,2020,285.11907958984375
World,OWID_WRL,2021,343.0777587890625
